,age_range,audience_without_interest,country_code,country_name,ihme_prevalence,interest,interest_audience,interest_relative_audience,is_developed,is_english,statistic
2034,45-49,110000,QA,Qatar,11.029482,Diabetes mellitus type 1 awareness,30,0.000272727272727,False,True,high_glucose
2035,50-54,53000,QA,Qatar,12.161666,Diabetes mellitus type 1 awareness,0,0.0,False,True,high_glucose
2036,55-59,28000,QA,Qatar,12.845413,Diabetes mellitus type 1 awareness,0,0.0,False,True,high_glucose
2037,60-64,13000,QA,Qatar,13.553755,Diabetes mellitus type 1 awareness,0,0.0,False,True,high_glucose
2038,25-29,3900000,SA,Saudi Arabia,5.6831848,Diabetes mellitus type 1 awareness,6000,0.00153846153846,False,True,high_glucose
2039,30-34,2800000,SA,Saudi Arabia,7.1271159,Diabetes mellitus type 1 awareness,3900,0.00139285714286,False,True,high_glucose
2040,35-39,1900000,SA,Saudi Arabia,8.1393011,Diabetes mellitus type 1 awareness,2500,0.00131578947368,False,True,high_glucose
2041,40-44,960000,SA,Saudi Arabia,9.1769531,Diabetes mellitus type 1 awareness,1400,0.00145833333333,False,True,high_glucose
2042,45-49,650000,SA,Saudi Arabia,9.6913241,Diabetes mellitus type 1 awareness,1100,0.00169230769231,False,True,high_glucose
2043,50-54,370000,SA,Saudi Arabia,10.505039,Diabetes mellitus type 1 awareness,620,0.00167567567568,False,True,high_glucose
2044,55-59,230000,SA,Saudi Arabia,11.191292,Diabetes mellitus type 1 awareness,410,0.00178260869565,False,True,high_glucose
2045,60-64,110000,SA,Saudi Arabia,11.736449,Diabetes mellitus type 1 awareness,220,0.002,False,True,high_glucose
2046,25-29,1200000,TN,Tunisia,5.8038909,Diabetes mellitus type 1 awareness,650,0.000541666666667,False,False,high_glucose
2047,30-34,880000,TN,Tunisia,7.1798451,Diabetes mellitus type 1 awareness,270,0.000306818181818,False,False,high_glucose
2048,35-39,560000,TN,Tunisia,8.5196808,Diabetes mellitus type 1 awareness,150,0.000267857142857,False,False,high_glucose
2049,40-44,330000,TN,Tunisia,9.3942516,Diabetes mellitus type 1 awareness,80,0.000242424242424,False,False,high_glucose
2050,45-49,240000,TN,Tunisia,10.168885,Diabetes mellitus type 1 awareness,50,0.000208333333333,False,False,high_glucose
2051,50-54,160000,TN,Tunisia,11.002152,Diabetes mellitus type 1 awareness,60,0.000375,False,False,high_glucose
2052,55-59,100000,TN,Tunisia,11.663149,Diabetes mellitus type 1 awareness,40,0.0004,False,False,high_glucose
2053,60-64,66000,TN,Tunisia,12.410246,Diabetes mellitus type 1 awareness,0,0.0,False,False,high_glucose
2054,25-29,2000000,AE,United Arab Emirates,7.2910897,Diabetes mellitus type 1 awareness,2300,0.00115,False,True,high_glucose
2055,30-34,1600000,AE,United Arab Emirates,8.9279242,Diabetes mellitus type 1 awareness,1300,0.0008125,False,True,high_glucose
2056,35-39,1100000,AE,United Arab Emirates,10.283536,Diabetes mellitus type 1 awareness,750,0.000681818181818,False,True,high_glucose
2057,40-44,590000,AE,United Arab Emirates,11.240907,Diabetes mellitus type 1 awareness,440,0.000745762711864,False,True,high_glucose
2058,45-49,370000,AE,United Arab Emirates,12.123823,Diabetes mellitus type 1 awareness,280,0.000756756756757,False,True,high_glucose
2059,50-54,190000,AE,United Arab Emirates,13.117172,Diabetes mellitus type 1 awareness,200,0.00105263157895,False,True,high_glucose
2060,55-59,120000,AE,United Arab Emirates,12.721175,Diabetes mellitus type 1 awareness,160,0.00133333333333,False,True,high_glucose
2061,60-64,54000,AE,United Arab Emirates,13.382566,Diabetes mellitus type 1 awareness,60,0.00111111111111,False,True,high_glucose
2062,25-29,460000,YE,Yemen,3.9939165,Diabetes mellitus type 1 awareness,50,0.000108695652174,False,False,high_glucose
2063,30-34,300000,YE,Yemen,5.082136,Diabetes mellitus type 1 awareness,40,0.000133333333333,False,False,high_glucose
2064,35-39,170000,YE,Yemen,6.0236987,Diabetes mellitus type 1 awareness,50,0.000294117647059,False,False,high_glucose
2065,40-44,81000,YE,Yemen,6.8435326,Diabetes mellitus type 1 awareness,0,0.0,False,False,high_glucose
2066,45-49,48000,YE,Yemen,7.3200516,Diabetes mellitus type 1 awareness,0,0.0,False,False,high_glucose
2067,50-54,22000,YE,Yemen,7.9884797,Diabetes mellitus type 1 awareness,0,0.0,False,False,high_glucose
2068,55-59,14000,YE,Yemen,8.5164204,Diabetes mellitus type 1 awareness,0,0.0,False,False,high_glucose
2069,60-64,6500,YE,Yemen,9.0680413,Diabetes mellitus type 1 awareness,0,0.0,False,False,high_glucose
2070,25-29,3600000,DZ,Algeria,3.6872949,Diabetes mellitus type 2 awareness,4100,0.00113888888889,False,False,high_glucose
2071,30-34,2300000,DZ,Algeria,4.4514921,Diabetes mellitus type 2 awareness,2800,0.00121739130435,False,False,high_glucose
2072,35-39,1400000,DZ,Algeria,4.506474,Diabetes mellitus type 2 awareness,1800,0.00128571428571,False,False,high_glucose
2073,40-44,720000,DZ,Algeria,5.2752517,Diabetes mellitus type 2 awareness,1100,0.00152777777778,False,False,high_glucose
2074,45-49,470000,DZ,Algeria,6.2806085,Diabetes mellitus type 2 awareness,780,0.00165957446809,False,False,high_glucose
2075,50-54,280000,DZ,Algeria,6.9268838,Diabetes mellitus type 2 awareness,720,0.00257142857143,False,False,high_glucose
2076,55-59,150000,DZ,Algeria,7.4201778,Diabetes mellitus type 2 awareness,490,0.00326666666667,False,False,high_glucose
2077,60-64,91000,DZ,Algeria,8.0586106,Diabetes mellitus type 2 awareness,310,0.00340659340659,False,False,high_glucose
2078,25-29,210000,BH,Bahrain,5.1225211,Diabetes mellitus type 2 awareness,50,0.000238095238095,False,False,high_glucose
2079,30-34,170000,BH,Bahrain,6.4178213,Diabetes mellitus type 2 awareness,180,0.00105882352941,False,False,high_glucose
2080,35-39,120000,BH,Bahrain,7.4141823,Diabetes mellitus type 2 awareness,110,0.000916666666667,False,False,high_glucose
2081,40-44,73000,BH,Bahrain,8.3959661,Diabetes mellitus type 2 awareness,70,0.000958904109589,False,False,high_glucose
2082,45-49,49000,BH,Bahrain,9.1992646,Diabetes mellitus type 2 awareness,70,0.00142857142857,False,False,high_glucose
2083,50-54,27000,BH,Bahrain,9.8426253,Diabetes mellitus type 2 awareness,40,0.00148148148148,False,False,high_glucose
2084,55-59,16000,BH,Bahrain,10.452177,Diabetes mellitus type 2 awareness,40,0.0025,False,False,high_glucose
2085,60-64,7200,BH,Bahrain,11.136416,Diabetes mellitus type 2 awareness,0,0.0,False,False,high_glucose
2086,25-29,5800000,EG,Egypt,2.3821624,Diabetes mellitus type 2 awareness,8900,0.00153448275862,False,False,high_glucose
2087,30-34,4300000,EG,Egypt,3.1025004,Diabetes mellitus type 2 awareness,8200,0.00190697674419,False,False,high_glucose
2088,35-39,2900000,EG,Egypt,3.8158856,Diabetes mellitus type 2 awareness,8700,0.003,False,False,high_glucose
2089,40-44,1700000,EG,Egypt,4.3299142,Diabetes mellitus type 2 awareness,7200,0.00423529411765,False,False,high_glucose
2090,45-49,1100000,EG,Egypt,4.769773,Diabetes mellitus type 2 awareness,7000,0.00636363636364,False,False,high_glucose
2091,50-54,810000,EG,Egypt,5.3680263,Diabetes mellitus type 2 awareness,6300,0.00777777777778,False,False,high_glucose
2092,55-59,550000,EG,Egypt,5.740137,Diabetes mellitus type 2 awareness,5400,0.00981818181818,False,False,high_glucose
2093,60-64,340000,EG,Egypt,6.3387156,Diabetes mellitus type 2 awareness,3900,0.0114705882353,False,False,high_glucose
2094,25-29,2800000,IQ,Iraq,3.7076667,Diabetes mellitus type 2 awareness,7800,0.00278571428571,False,False,high_glucose
2095,30-34,1700000,IQ,Iraq,4.671194,Diabetes mellitus type 2 awareness,6000,0.00352941176471,False,False,high_glucose
2096,35-39,1200000,IQ,Iraq,5.3313926,Diabetes mellitus type 2 awareness,5600,0.00466666666667,False,False,high_glucose
2097,40-44,730000,IQ,Iraq,6.1486263,Diabetes mellitus type 2 awareness,3800,0.00520547945205,False,False,high_glucose
2098,45-49,550000,IQ,Iraq,8.2792394,Diabetes mellitus type 2 awareness,3200,0.00581818181818,False,False,high_glucose
2099,50-54,310000,IQ,Iraq,9.2093743,Diabetes mellitus type 2 awareness,2000,0.00645161290323,False,False,high_glucose
2100,55-59,190000,IQ,Iraq,10.719927,Diabetes mellitus type 2 awareness,1100,0.00578947368421,False,False,high_glucose
2101,60-64,110000,IQ,Iraq,11.63561,Diabetes mellitus type 2 awareness,740,0.00672727272727,False,False,high_glucose
2102,25-29,890000,JO,Jordan,8.2522981,Diabetes mellitus type 2 awareness,740,0.000831460674157,False,False,high_glucose
2103,30-34,580000,JO,Jordan,9.8384693,Diabetes mellitus type 2 awareness,900,0.00155172413793,False,False,high_glucose
2104,35-39,440000,JO,Jordan,11.181211,Diabetes mellitus type 2 awareness,1400,0.00318181818182,False,False,high_glucose
2105,40-44,290000,JO,Jordan,12.292547,Diabetes mellitus type 2 awareness,1600,0.00551724137931,False,False,high_glucose
2106,45-49,230000,JO,Jordan,13.044493,Diabetes mellitus type 2 awareness,1800,0.00782608695652,False,False,high_glucose
2107,50-54,150000,JO,Jordan,13.853732,Diabetes mellitus type 2 awareness,1700,0.0113333333333,False,False,high_glucose
2108,55-59,86000,JO,Jordan,14.516003,Diabetes mellitus type 2 awareness,1300,0.0151162790698,False,False,high_glucose
2109,60-64,49000,JO,Jordan,15.289259,Diabetes mellitus type 2 awareness,870,0.0177551020408,False,False,high_glucose
2110,25-29,590000,KW,Kuwait,5.4143712,Diabetes mellitus type 2 awareness,220,0.000372881355932,False,True,high_glucose
2111,30-34,530000,KW,Kuwait,6.7325465,Diabetes mellitus type 2 awareness,500,0.000943396226415,False,True,high_glucose
2112,35-39,400000,KW,Kuwait,7.7899903,Diabetes mellitus type 2 awareness,430,0.001075,False,True,high_glucose
2113,40-44,240000,KW,Kuwait,8.697959,Diabetes mellitus type 2 awareness,240,0.001,False,True,high_glucose
2114,45-49,150000,KW,Kuwait,9.3322158,Diabetes mellitus type 2 awareness,230,0.00153333333333,False,True,high_glucose
2115,50-54,80000,KW,Kuwait,10.151269,Diabetes mellitus type 2 awareness,180,0.00225,False,True,high_glucose
2116,55-59,44000,KW,Kuwait,10.689695,Diabetes mellitus type 2 awareness,80,0.00181818181818,False,True,high_glucose
2117,60-64,22000,KW,Kuwait,11.396502,Diabetes mellitus type 2 awareness,90,0.00409090909091,False,True,high_glucose
2118,25-29,570000,LB,Lebanon,5.4363094,Diabetes mellitus type 2 awareness,230,0.00040350877193,False,True,high_glucose
2119,30-34,410000,LB,Lebanon,6.7956738,Diabetes mellitus type 2 awareness,140,0.000341463414634,False,True,high_glucose
2120,35-39,310000,LB,Lebanon,9.5140807,Diabetes mellitus type 2 awareness,180,0.00058064516129,False,True,high_glucose
2121,40-44,210000,LB,Lebanon,10.746871,Diabetes mellitus type 2 awareness,180,0.000857142857143,False,True,high_glucose
2122,45-49,180000,LB,Lebanon,11.162629,Diabetes mellitus type 2 awareness,100,0.000555555555556,False,True,high_glucose
2123,50-54,130000,LB,Lebanon,12.070575,Diabetes mellitus type 2 awareness,130,0.001,False,True,high_glucose
2124,55-59,88000,LB,Lebanon,12.340245,Diabetes mellitus type 2 awareness,200,0.00227272727273,False,True,high_glucose
2125,60-64,49000,LB,Lebanon,13.022989,Diabetes mellitus type 2 awareness,140,0.00285714285714,False,True,high_glucose
2126,25-29,640000,LY,Libya,6.973958,Diabetes mellitus type 2 awareness,1200,0.001875,False,False,high_glucose
2127,30-34,460000,LY,Libya,8.4241748,Diabetes mellitus type 2 awareness,870,0.00189130434783,False,False,high_glucose
2128,35-39,340000,LY,Libya,9.1536202,Diabetes mellitus type 2 awareness,700,0.00205882352941,False,False,high_glucose
2129,40-44,210000,LY,Libya,10.231247,Diabetes mellitus type 2 awareness,500,0.00238095238095,False,False,high_glucose
2130,45-49,150000,LY,Libya,11.479694,Diabetes mellitus type 2 awareness,330,0.0022,False,False,high_glucose
2131,50-54,78000,LY,Libya,12.342771,Diabetes mellitus type 2 awareness,180,0.00230769230769,False,False,high_glucose
2132,55-59,43000,LY,Libya,12.657912,Diabetes mellitus type 2 awareness,80,0.00186046511628,False,False,high_glucose
2133,60-64,20000,LY,Libya,13.514146,Diabetes mellitus type 2 awareness,40,0.002,False,False,high_glucose
2134,25-29,2400000,MA,Morocco,4.0628806,Diabetes mellitus type 2 awareness,1200,0.0005,False,False,high_glucose
2135,30-34,1800000,MA,Morocco,5.0583038,Diabetes mellitus type 2 awareness,810,0.00045,False,False,high_glucose
2136,35-39,930000,MA,Morocco,5.9176277,Diabetes mellitus type 2 awareness,600,0.000645161290323,False,False,high_glucose
2137,40-44,540000,MA,Morocco,6.672129,Diabetes mellitus type 2 awareness,370,0.000685185185185,False,False,high_glucose
2138,45-49,390000,MA,Morocco,7.5073846,Diabetes mellitus type 2 awareness,220,0.000564102564103,False,False,high_glucose
2139,50-54,230000,MA,Morocco,8.0951132,Diabetes mellitus type 2 awareness,150,0.000652173913043,False,False,high_glucose
2140,55-59,160000,MA,Morocco,8.4855147,Diabetes mellitus type 2 awareness,140,0.000875,False,False,high_glucose
2141,60-64,93000,MA,Morocco,9.0926558,Diabetes mellitus type 2 awareness,110,0.00118279569892,False,False,high_glucose
2142,25-29,430000,OM,Oman,4.4184666,Diabetes mellitus type 2 awareness,40,9.3023255814e-05,False,True,high_glucose
2143,30-34,310000,OM,Oman,5.5255596,Diabetes mellitus type 2 awareness,180,0.00058064516129,False,True,high_glucose
2144,35-39,190000,OM,Oman,6.3859753,Diabetes mellitus type 2 awareness,130,0.000684210526316,False,True,high_glucose
2145,40-44,100000,OM,Oman,7.4506015,Diabetes mellitus type 2 awareness,50,0.0005,False,True,high_glucose
2146,45-49,62000,OM,Oman,8.1066318,Diabetes mellitus type 2 awareness,50,0.000806451612903,False,True,high_glucose
2147,50-54,30000,OM,Oman,8.7662347,Diabetes mellitus type 2 awareness,0,0.0,False,True,high_glucose
2148,55-59,16000,OM,Oman,9.1948472,Diabetes mellitus type 2 awareness,0,0.0,False,True,high_glucose
2149,60-64,7400,OM,Oman,9.2598297,Diabetes mellitus type 2 awareness,0,0.0,False,True,high_glucose
2150,25-29,600000,QA,Qatar,3.2303657,Diabetes mellitus type 2 awareness,730,0.00121666666667,False,True,high_glucose
2151,30-34,480000,QA,Qatar,4.2209495,Diabetes mellitus type 2 awareness,980,0.00204166666667,False,True,high_glucose
2152,35-39,330000,QA,Qatar,4.9635772,Diabetes mellitus type 2 awareness,680,0.00206060606061,False,True,high_glucose
2153,40-44,180000,QA,Qatar,5.7137784,Diabetes mellitus type 2 awareness,460,0.00255555555556,False,True,high_glucose
2154,45-49,110000,QA,Qatar,11.029482,Diabetes mellitus type 2 awareness,300,0.00272727272727,False,True,high_glucose
2155,50-54,53000,QA,Qatar,12.161666,Diabetes mellitus type 2 awareness,200,0.00377358490566,False,True,high_glucose
2156,55-59,28000,QA,Qatar,12.845413,Diabetes mellitus type 2 awareness,130,0.00464285714286,False,True,high_glucose
2157,60-64,13000,QA,Qatar,13.553755,Diabetes mellitus type 2 awareness,60,0.00461538461538,False,True,high_glucose
2158,25-29,3900000,SA,Saudi Arabia,5.6831848,Diabetes mellitus type 2 awareness,2100,0.000538461538462,False,True,high_glucose
2159,30-34,2800000,SA,Saudi Arabia,7.1271159,Diabetes mellitus type 2 awareness,2400,0.000857142857143,False,True,high_glucose
2160,35-39,1900000,SA,Saudi Arabia,8.1393011,Diabetes mellitus type 2 awareness,2100,0.00110526315789,False,True,high_glucose
2161,40-44,960000,SA,Saudi Arabia,9.1769531,Diabetes mellitus type 2 awareness,1400,0.00145833333333,False,True,high_glucose
2162,45-49,650000,SA,Saudi Arabia,9.6913241,Diabetes mellitus type 2 awareness,1300,0.002,False,True,high_glucose
2163,50-54,370000,SA,Saudi Arabia,10.505039,Diabetes mellitus type 2 awareness,990,0.00267567567568,False,True,high_glucose
2164,55-59,230000,SA,Saudi Arabia,11.191292,Diabetes mellitus type 2 awareness,750,0.00326086956522,False,True,high_glucose
2165,60-64,110000,SA,Saudi Arabia,11.736449,Diabetes mellitus type 2 awareness,410,0.00372727272727,False,True,high_glucose
2166,25-29,1200000,TN,Tunisia,5.8038909,Diabetes mellitus type 2 awareness,1100,0.000916666666667,False,False,high_glucose
2167,30-34,880000,TN,Tunisia,7.1798451,Diabetes mellitus type 2 awareness,920,0.00104545454545,False,False,high_glucose
2168,35-39,560000,TN,Tunisia,8.5196808,Diabetes mellitus type 2 awareness,600,0.00107142857143,False,False,high_glucose
2169,40-44,330000,TN,Tunisia,9.3942516,Diabetes mellitus type 2 awareness,280,0.000848484848485,False,False,high_glucose
2170,45-49,240000,TN,Tunisia,10.168885,Diabetes mellitus type 2 awareness,200,0.000833333333333,False,False,high_glucose
2171,50-54,160000,TN,Tunisia,11.002152,Diabetes mellitus type 2 awareness,210,0.0013125,False,False,high_glucose
2172,55-59,100000,TN,Tunisia,11.663149,Diabetes mellitus type 2 awareness,180,0.0018,False,False,high_glucose
2173,60-64,66000,TN,Tunisia,12.410246,Diabetes mellitus type 2 awareness,170,0.00257575757576,False,False,high_glucose
2174,25-29,2000000,AE,United Arab Emirates,7.2910897,Diabetes mellitus type 2 awareness,1200,0.0006,False,True,high_glucose
2175,30-34,1600000,AE,United Arab Emirates,8.9279242,Diabetes mellitus type 2 awareness,1200,0.00075,False,True,high_glucose
2176,35-39,1100000,AE,United Arab Emirates,10.283536,Diabetes mellitus type 2 awareness,2200,0.002,False,True,high_glucose
2177,40-44,590000,AE,United Arab Emirates,11.240907,Diabetes mellitus type 2 awareness,1600,0.00271186440678,False,True,high_glucose
2178,45-49,370000,AE,United Arab Emirates,12.123823,Diabetes mellitus type 2 awareness,1500,0.00405405405405,False,True,high_glucose
2179,50-54,190000,AE,United Arab Emirates,13.117172,Diabetes mellitus type 2 awareness,1000,0.00526315789474,False,True,high_glucose
2180,55-59,120000,AE,United Arab Emirates,12.721175,Diabetes mellitus type 2 awareness,360,0.003,False,True,high_glucose
2181,60-64,54000,AE,United Arab Emirates,13.382566,Diabetes mellitus type 2 awareness,210,0.00388888888889,False,True,high_glucose
2182,25-29,460000,YE,Yemen,3.9939165,Diabetes mellitus type 2 awareness,790,0.00171739130435,False,False,high_glucose
2183,30-34,300000,YE,Yemen,5.082136,Diabetes mellitus type 2 awareness,590,0.00196666666667,False,False,high_glucose
2184,35-39,170000,YE,Yemen,6.0236987,Diabetes mellitus type 2 awareness,630,0.00370588235294,False,False,high_glucose
2185,40-44,81000,YE,Yemen,6.8435326,Diabetes mellitus type 2 awareness,370,0.00456790123457,False,False,high_glucose
2186,45-49,48000,YE,Yemen,7.3200516,Diabetes mellitus type 2 awareness,290,0.00604166666667,False,False,high_glucose
2187,50-54,22000,YE,Yemen,7.9884797,Diabetes mellitus type 2 awareness,170,0.00772727272727,False,False,high_glucose
2188,55-59,14000,YE,Yemen,8.5164204,Diabetes mellitus type 2 awareness,150,0.0107142857143,False,False,high_glucose
2189,60-64,6500,YE,Yemen,9.0680413,Diabetes mellitus type 2 awareness,70,0.0107692307692,False,False,high_glucose
2190,25-29,3600000,DZ,Algeria,3.6872949,Diabetic diet,190,5.27777777778e-05,False,False,high_glucose
2191,30-34,2300000,DZ,Algeria,4.4514921,Diabetic diet,100,4.34782608696e-05,False,False,high_glucose
2192,35-39,1400000,DZ,Algeria,4.506474,Diabetic diet,60,4.28571428571e-05,False,False,high_glucose
2193,40-44,720000,DZ,Algeria,5.2752517,Diabetic diet,40,5.55555555556e-05,False,False,high_glucose
2194,45-49,470000,DZ,Algeria,6.2806085,Diabetic diet,40,8.51063829787e-05,False,False,high_glucose
2195,50-54,280000,DZ,Algeria,6.9268838,Diabetic diet,0,0.0,False,False,high_glucose
